edep,t,x,y,z,pid
0.0708411,640.263,7321.34,-248.731,7969.48,2212
0.0708111,417.072,6163.57,209.803,7242.15,1.00006e+09
3.70765e-08,108066,6101.38,259.067,8031.12,2212
6.51939e-09,107084,6099,256.973,8033.07,2212
2.36713e-08,104883,6100.9,254.065,8037.72,2212
9.04577e-08,97607.1,6098.68,257.284,8032.18,1.00006e+09
3.13408e-08,93900.2,6098.72,256.999,8027.18,2212
2.87912e-08,89209.1,6098.42,255.148,8018.77,2212
3.51383e-08,82321.1,6087.73,254.372,8009.3,2212
2.67606e-08,80970.5,6086.98,255.452,8008.05,2212
8.13001e-09,80600.4,6086.37,254.99,8008.22,2212
1.37256e-07,51609.1,6049.29,215.545,7997.91,2212
5.11561e-08,46154.6,6041.7,203.633,7998.86,1.00006e+09
3.97525e-08,45973.1,6041.72,203.471,7999.29,1.00006e+09
2.2983e-08,38315.9,6023.16,216.397,7995.27,2212
4.09437e-08,35151.2,6018.21,220.686,7993.89,2212
9.51918e-08,17813.5,5974.26,232.174,7992.11,2212
2.85724e-08,7074.32,5953.63,255.478,8011.8,2212
1.33949e-08,3101.82,5947.38,264.415,8018.7,2212
3.9506e-08,3094.61,5947.36,264.421,8018.7,2212
2.16212e-07,1237.98,5943.24,269.47,8018.81,2212
7.14841e-07,968.329,5942.47,269.678,8017.11,2212
1.2476e-07,563.582,5938.29,266.291,8017.69,2212
2.91663e-06,465.94,5937.06,265.771,8017.35,2212
9.11602e-05,414.08,5936.69,265.671,8015.98,2212
0.00533752,408.716,5936.53,264.974,8015.87,2212
0.00199303,405.749,5933.77,264.971,8017.11,1.00006e+09
0.0177644,405.198,5934.26,265.316,8016.83,2212
0.0294979,401.46,5939.16,270.358,8021.05,2212
0.0188311,395.576,5957.67,269.712,8025.4,1.00006e+09
0.515951,395.251,5956.96,270.032,8024.47,2212
0.158195,364.682,6067.59,371.342,7823.37,1.00006e+09
6.24419e-06,3489.2,6047.01,192.32,7220.52,2212
3.1221e-05,3300.35,6043.28,186.528,7234.99,2212
1.17968e-06,2970.68,6061.92,174.208,7265.52,1.00006e+09
5.62004e-07,2938.82,6064.12,174.645,7268.45,1.00006e+09
1.90626e-05,2847.12,6068.07,174.277,7278.33,1.00006e+09
0.000140072,2828.7,6069.22,175.968,7277.06,2212
3.56095e-05,2806.2,6070.38,180.337,7278.4,2212
8.68099e-05,2798.68,6071.07,181.877,7278.3,2212
1.47505e-05,2787.25,6071.12,184.733,7279.1,2212
0.000233305,2296.18,6092.19,302.261,7330.6,2212
0.000209587,2288.2,6094.07,304.2,7330.74,1.00006e+09
0.000187229,2272.47,6089.47,302.244,7327.1,2212
0.00144117,2251.5,6084.87,301.731,7319.2,2212
0.00653517,2233.66,6082.32,292.125,7312.16,2212
0.0143713,2214.12,6100.71,276.801,7303.14,2212
0.00029101,51.3265,7312.43,-370.896,7914.65,22
1.756e-05,51.6056,7375.1,-399.237,7854.76,22
0.0274918,51.6527,7375.27,-399.316,7854.6,11
0.0242795,51.3483,7312.55,-371.106,7914.58,11
0.00131724,59989.7,7231.26,-417.43,7818.59,1.00001e+09
6.77793e-08,57516.1,7229.11,-418.217,7815.64,2212
2.59876e-08,56458,7228.48,-420.726,7817.87,2212
8.88554e-09,50557.5,7222.97,-430.9,7818.74,2212
6.88163e-08,47607.5,7221.29,-434.903,7818.18,2212
9.61234e-08,46977.2,7219.97,-434.985,7816.24,2212
1.15017e-07,42939.6,7211.29,-433.427,7802.87,2212
1.60897e-08,42864.9,7211.33,-433.416,7803.14,2212
1.23914e-08,32845.7,7235.27,-429.404,7818.67,2212
3.216e-08,21441.7,7233.36,-428.679,7807.21,2212
4.04042e-07,17331,7232.98,-430.282,7802.95,2212
4.26563e-07,16543.8,7231.04,-424.38,7801.42,2212
1.32289e-07,11819.5,7244.81,-371.201,7813.38,2212
7.13898e-07,11140.5,7245.83,-364.539,7818.91,2212
1.95511e-07,7798.51,7254.62,-351.268,7874.07,2212
1.23024e-06,7540.37,7255.74,-351.006,7878.52,2212
2.07679e-06,7452.76,7257.17,-351.207,7879.92,2212
4.59315e-07,7402.73,7258.69,-351.128,7879.9,2212
8.33633e-07,7338.12,7260.63,-350.717,7879.4,1.00006e+09
5.43304e-07,7059.18,7260.86,-356.581,7871.95,1.00006e+09
2.10398e-07,6497.78,7260.43,-347.728,7854.2,2212
8.93153e-07,6466.55,7260.4,-347.102,7853.27,2212
8.11465e-05,4499.82,7298.07,-356.562,7839.01,2212
6.84907e-05,4354.6,7295.86,-375.471,7838.14,2212
5.74196e-05,4171.81,7304.04,-401.302,7854.83,2212
0.000160994,4157.38,7303.23,-403.601,7856.46,2212
2.39919e-05,4087.02,7289.93,-417.006,7856.84,1.00006e+09
0.0239279,3825.82,7218.07,-411.169,7851.23,2212
0.00131597,1.08098e+06,7264.33,-360.665,7352.9,1.00001e+09
1.39677e-08,1.08023e+06,7264.43,-360.852,7352.07,2212
3.98205e-08,383664,7271.51,-412.577,7434.37,2212
3.51359e-08,375333,7283.17,-390.57,7434.28,2212
4.01169e-08,351067,7305.05,-343.434,7403.09,2212
2.03715e-08,341307,7309.85,-323.804,7398.22,2212
6.43952e-08,334999,7309.66,-318.836,7400.82,2212
1.86896e-08,332569,7306.72,-319.417,7401.44,2212
2.91927e-08,332533,7306.68,-319.43,7401.43,2212
3.63707e-08,323296,7300.42,-321.11,7391.6,2212
6.55071e-08,307912,7318.94,-314.959,7394.47,1.00006e+09
3.98973e-08,307033,7319.45,-313.535,7395.17,2212
1.63322e-08,229833,7281.52,-381.299,7418.22,2212
3.03573e-08,229459,7281.46,-380.874,7417.71,2212
7.73211e-08,228199,7281.58,-380.106,7414.78,2212
1.15608e-08,221500,7285.04,-372.712,7406.89,2212
2.50386e-08,218177,7285.82,-370.899,7402.48,2212
9.31205e-08,214657,7286.19,-370.049,7398.04,2212
2.47741e-08,214410,7286.14,-370.275,7397.64,2212
1.8962e-08,212924,7287.16,-371.5,7396.21,2212
8.78243e-08,212421,7286.61,-371.541,7395.98,1.00006e+09
4.38699e-08,211436,7287.39,-370.059,7398.34,1.00006e+09
2.51878e-08,209753,7282.68,-369.232,7398.07,2212
1.75985e-08,208194,7281.13,-367.957,7398.04,2212
1.0479e-07,164639,7259.45,-295.199,7353.98,1.00006e+09
3.43915e-08,162120,7255.11,-293.418,7351.08,2212
1.08723e-07,139699,7202.53,-313.671,7337.62,2212
3.53143e-08,137476,7202.48,-324.344,7338.29,2212
2.09997e-08,135908,7202.13,-331.721,7337.46,2212
1.22794e-08,128252,7214.17,-328.834,7333.16,2212
1.0559e-07,127947,7214.48,-328.795,7332.9,2212
2.33042e-08,127831,7214.37,-328.852,7332.87,1.00006e+09
2.94988e-08,127219,7213.96,-328.315,7332.21,2212
2.01628e-07,116358,7228.86,-313.014,7319.19,2212
6.70842e-08,99178.5,7271.88,-276.865,7344.49,2212
5.92816e-08,98102.2,7274.94,-273.228,7345.39,2212
2.54263e-08,96518.7,7280.67,-268.074,7346.84,2212
5.31351e-07,94061.4,7291.4,-260.825,7345.18,2212
1.63179e-06,70996.4,7239,-94.0634,7260.35,2212
7.55831e-07,70838.7,7237.98,-90.9772,7260.18,2212
3.4429e-06,70080.1,7225.8,-81.7041,7251.19,2212
2.28819e-05,68857.4,7215.61,-86.4105,7210.37,2212
6.12985e-06,68852.5,7215.28,-86.3021,7210.28,1.00006e+09
5.28917e-06,67050.9,7193.08,-206.197,7293.82,1.00006e+09
1.75438e-07,67011.3,7190.41,-205.34,7295.89,1.00006e+09
8.28146e-05,18694.4,6284.02,385.244,7824.53,2212
0.000513395,18676.5,6284.76,382.765,7823.01,2212
2.00729e-05,18668.2,6287.63,382.154,7822.67,1.00006e+09
0.000220838,18664.4,6288.6,381.823,7821.81,2212
0.00116126,2539.48,5830.9,413.896,7382.33,2212
0.0157074,2534.83,5821.78,414.238,7385.32,2212
1.361e-05,4332.55,5852.11,-402.524,7584.66,22
0.280547,4332.55,5851.45,-402.879,7583.88,11
2.56888e-05,4332.56,5850.94,-403.12,7583.27,11
1.61838e-05,4224.07,6175.54,-223.585,8058.03,1.00006e+09
0.000153297,3800.25,6141.62,-194.796,8016.38,2212
0.00139798,3793.9,6142,-194.178,8015.16,2212
0.000532226,3773.35,6143.6,-201.731,8006.54,1.00006e+09
3.37539e-06,3772.18,6143.61,-200.978,8006.52,2212
0.011223,3768.04,6143.74,-198.302,8006.5,2212
2.18849e-06,6390.41,7423.68,362.756,7937.87,2212
2.8056e-06,6115.53,7422.6,362.184,7932.03,2212
4.02725e-05,5973.09,7424.46,360.585,7928.27,2212
2.4532e-05,5947.82,7426.65,359.895,7928.78,2212
4.40073e-06,5857.2,7432.44,351.74,7931.89,2212
1.442e-06,5696.77,7443.85,339.498,7941.15,2212
3.58863e-05,5659.59,7446.52,337.021,7943.76,2212
3.89275e-05,5543.59,7449.59,321.562,7949.99,2212
0.000180604,5536.05,7449.33,320.655,7950.85,2212
0.000409426,5514.71,7444.97,319.575,7953.79,2212
0.000265636,5502.64,7444.45,318.666,7958.21,2212
0.000742467,5453.42,7450.17,322.68,7978.64,2212
0.000636785,5437.39,7457.2,320.954,7984.43,1.00006e+09
0.000431637,5410.53,7443.3,313.067,7975.85,1.00006e+09
0.00343874,5372.54,7425.23,324.989,7993.42,2212
0.00199573,4464.5,7494.32,460.321,7681.78,2212
0.00313389,4462.01,7494.75,457.541,7679.99,1.00006e+09
0.000857979,2279.82,6099.47,-401.542,7413.19,1.00006e+09
2.13284e-05,21264.8,6172.83,330.804,7982.7,2212
0.000113887,15645.5,5813.95,285.975,8095.68,2212
0.00034905,15643.6,5813.81,285.72,8095.58,2212
4.45795e-05,15638.7,5812.42,285.406,8095.96,2212
1.361e-05,82.1697,7577.2,-297.871,7300.2,22
0.270547,82.1806,7576.9,-298.017,7300.12,11
3.64691e-05,49402.1,7692.91,-422.213,7820.17,1.00006e+09
0.0317509,786.975,5784.01,-456.567,7549.26,2212
0.0865818,786.245,5783.89,-457.591,7546.69,2212
0.00029101,48.1004,7376.6,-399.712,7555.24,22
8.99e-06,49.0583,7683.39,-432.448,7483.6,22
8.99e-06,49.6713,7545.89,-391.533,7424.88,22
0.0244006,49.7262,7545.67,-391.467,7424.78,11
0.0551243,49.2078,7683.65,-432.474,7483.55,11
0.000901897,48.151,7376.84,-399.75,7555.25,11
1.361e-05,51.8961,7315.91,442.807,7700.7,22
8.99e-06,52.0057,7364.98,456.572,7734.07,22
1.756e-05,52.335,7421.44,442.698,7791.98,22
1.756e-05,52.7857,7296.12,457.401,7754.46,22
0.0524336,52.822,7295.87,457.433,7754.39,11
0.381916,52.3832,7421.8,442.615,7792.52,11
0.0665315,52.1076,7365.18,456.65,7734.2,11
0.188098,51.9051,7316.23,442.874,7700.61,11
1.361e-05,43.5281,5914.2,325.99,7900.53,22
0.0240863,43.5422,5914.43,326.085,7900.48,11
0.378277,103.347,7652.73,-110.051,8090.1,2212
4.1489,102.692,7649.81,-114.071,8087.19,2212
0.000423094,3464.6,5819.31,-312.28,7947.17,2212
0.0014051,3464.24,5819.42,-312.284,7947.22,2212
0.0241482,2847.29,5917.9,-426.517,7831.84,2212
0.0102786,2319.36,6255.9,-407.647,7587.74,1.00006e+09
0.0140803,2303.37,6284.23,-397.053,7550.84,1.00006e+09
4.16871e-08,17066.4,7253,-461.503,7724.17,2212
4.10426e-08,13054.9,7262.8,-448.819,7723.79,2212
3.21208e-07,12362.3,7265.36,-449.237,7724.4,2212
8.37783e-07,12334.5,7265.55,-449.099,7724.41,2212
4.89695e-06,12156.1,7268.16,-449.399,7723.74,2212
1.47361e-05,11974,7269.6,-451.18,7717.96,2212
8.14435e-06,11941,7268.3,-452.201,7716.69,2212
4.2431e-06,11915,7267.53,-453.902,7716.2,2212
0.0556046,2433.79,6276.75,-356.454,7873,2212
0.0417861,2433.2,6275.36,-357.557,7873.88,2212
0.0358376,2433.1,6274.92,-357.6,7873.89,1.00006e+09
8.99e-06,104.635,6228.01,449.234,7642.15,22
8.99e-06,105.273,6132.52,446.834,7605.88,22
2.722e-05,105.421,6110.97,439.697,7565,22
0.00309959,105.456,6112.48,439.039,7564.84,11
0.0226925,105.444,6109.21,440.287,7564.73,11
0.00918119,105.286,6132.41,447.003,7605.73,11
0.127808,104.663,6227.79,449.416,7642.17,11
2.07095e-08,2.53885e+06,7899.69,511.87,7710.17,2212
6.86897e-09,2.53549e+06,7897.13,508.028,7709.97,1.00006e+09
1.19408e-08,2.53152e+06,7898.76,514.427,7708.17,2212
7.26277e-09,2.52776e+06,7900.26,515.545,7711.03,2212
2.13355e-08,2.52358e+06,7900.24,514.222,7713.08,1.00006e+09
3.32487e-08,2.52338e+06,7900.32,514.096,7713.17,2212
4.54283e-08,2.52307e+06,7900.45,513.93,7713.28,2212
4.57744e-08,2.52056e+06,7901.52,512.687,7713.93,1.00008e+09
2.38087e-09,2.51913e+06,7900.28,512.633,7715.38,2212
4.95236e-08,2.51329e+06,7897.75,510.826,7713.2,1.00006e+09
8.9515e-08,2.51239e+06,7897.13,510.781,7713.23,2212
2.15422e-08,2.50417e+06,7895.73,517.197,7744.21,2212
1.14131e-08,1.80797e+06,5921.74,-249.653,7329.7,2212
2.02909e-08,1.80628e+06,5922.68,-253.672,7328.74,2212
2.61473e-08,1.80589e+06,5922.84,-254.135,7329.5,2212
1.79738e-08,1.46795e+06,6281.72,-219.645,7986.64,2212
6.01462e-08,1.46579e+06,6280.92,-225.51,7986.79,2212
2.38469e-08,1.44921e+06,6276.67,-251.168,7968.76,2212
1.2463e-08,1.44724e+06,6274.6,-254.752,7967.02,2212
3.8614e-08,1.44652e+06,6274.48,-256.421,7966.25,2212
1.89746e-09,1.4464e+06,6274.23,-256.664,7966.05,2212
1.38658e-09,1.44595e+06,6274.28,-256.333,7965.67,1.00006e+09
6.5015e-08,1.44387e+06,6272.28,-256.684,7965.01,2212
1.17455e-08,1.43823e+06,6278.82,-246.1,7969.64,2212
1.23546e-09,1.43723e+06,6278.62,-245.461,7970.46,2212
9.86479e-08,1.43335e+06,6278.64,-243.198,7970.79,2212
1.78564e-08,1.3947e+06,6226,-212.896,8012.96,2212
2.38047e-08,1.39462e+06,6226.1,-213.082,8013.17,1.00006e+09
8.5324e-09,1.39404e+06,6225.09,-211.308,8013.43,2212
6.89182e-09,1.39325e+06,6224.04,-209.063,8013.21,2212
9.21735e-09,1.38788e+06,6222.88,-197.401,8006.7,2212
1.53699e-07,1.38724e+06,6222.32,-196.804,8005.55,2212
1.78248e-08,1.38711e+06,6222.45,-196.111,8005.43,2212
5.35695e-08,1.38659e+06,6221.33,-193.842,8006.02,2212
1.20354e-07,267967,6068.74,-362.591,7443.03,2212
1.03399e-08,213874,6131.58,-439.482,7565.52,2212
5.72196e-08,213757,6131.44,-439.675,7565.11,2212
9.84843e-08,212600,6129.68,-440.988,7560.9,2212
6.89338e-08,210143,6126.19,-440.786,7563.13,2212
6.23649e-08,209441,6126.01,-440.806,7563.15,1.00006e+09
2.12795e-07,203309,6127.92,-440.643,7553.76,2212
4.04954e-08,199966,6120.49,-437.702,7568.92,2212
4.83635e-09,197985,6116.51,-438.004,7578.57,2212
3.55124e-08,184997,6089.48,-419.287,7632.18,2212
2.41366e-08,183790,6086.79,-419.917,7636.75,2212
4.66682e-08,183743,6086.75,-419.852,7636.88,2212
1.6408e-07,183674,6086.67,-419.806,7637.08,1.00006e+09
4.47504e-08,183647,6086.72,-419.769,7636.98,2212
5.73338e-08,173367,6095.48,-406.342,7600.94,2212
3.24281e-08,171743,6100.34,-404.756,7598.09,2212
6.15762e-08,171362,6100.62,-403.892,7597.54,2212
1.48574e-08,130517,6075.74,-397.046,7548.26,2212
3.67539e-08,130251,6075.96,-397.159,7548.35,2212
4.40633e-08,130221,6075.89,-397.192,7548.34,2212
1.17351e-07,127067,6067.06,-400.111,7550.27,2212
2.72563e-08,120227,6042.9,-406.743,7559.34,2212
2.08698e-08,118429,6036.71,-410.267,7558.25,2212
1.69729e-08,118322,6036.72,-410.311,7558.29,2212
5.47562e-08,48465.9,6051.94,-433.242,7577.62,2212
6.53066e-09,46490.8,6051.53,-436.979,7578,2212
3.9882e-08,42368,6045.29,-442.264,7575.8,2212
2.53106e-08,41941.2,6045.9,-441.629,7575.13,2212
9.57261e-08,38080.5,6039.62,-443.497,7565.88,2212
8.48378e-08,37379.3,6039.28,-443.994,7563.25,2212
5.50333e-08,32013,6040.65,-438.538,7563.37,2212
3.36474e-07,31304.1,6040.21,-436.958,7565.16,2212
1.10684e-07,29786.8,6043.68,-436.313,7576.08,2212
1.34843e-07,29760.8,6043.71,-436.179,7576.25,2212
4.21133e-08,21603.5,6042.33,-406.443,7645.88,2212
3.6283e-08,21244.8,6042.12,-405.345,7649.1,2212
2.82935e-08,20872.7,6042.26,-403.707,7652.17,1.00006e+09
1.73622e-06,20656.5,6042.9,-402.578,7653.76,2212
0.000306248,12702.3,6107.81,-397.195,7559.67,2212
0.000851482,12182.4,6040.94,-377.169,7512.8,2212
3.59886e-05,12049.7,6067.71,-432.867,7498.61,2212
0.00301704,2442.17,5850.02,447.725,7792,2212
0.00869158,2440.33,5852.88,448.583,7793.69,2212
0.00132528,197629,7266.32,234.732,7267.88,1.00001e+09
4.87867e-08,192806,7253.65,237.38,7274.51,2212
2.61617e-08,191981,7252.14,237.038,7275.17,2212
2.02275e-08,189724,7252.49,234.866,7273.9,2212
1.61811e-08,188108,7253.95,233.468,7273.43,1.00006e+09
1.44473e-08,187789,7253.88,233.007,7273.27,2212
2.59777e-08,187111,7253.83,231.842,7272.76,2212
7.22782e-08,186852,7254.24,231.524,7273.1,2212
1.4374e-08,186667,7254.52,231.128,7273.5,2212
7.82793e-08,185674,7257.17,231.295,7274.13,2212
2.4642e-08,185250,7258.55,230.879,7274.36,2212
1.59245e-08,178486,7267.56,223.407,7257.01,2212
1.90051e-07,173368,7276.58,225.098,7244.98,2212
5.72745e-08,172046,7278.35,218.672,7240.5,2212
9.16477e-09,171343,7280.96,216.439,7238.99,1.00006e+09
4.22543e-08,167149,7300.94,223.043,7241.56,2212
4.58338e-09,166534,7301.34,223.233,7240.77,2212
8.70108e-08,165879,7301.43,223.372,7239.75,2212
4.62691e-08,165449,7301.01,221.77,7239.82,2212
1.6235e-08,163011,7298.34,216.603,7236.88,2212
6.61683e-08,149183,7286.97,194.319,7219.64,2212
3.45264e-08,148448,7286.21,195.35,7219.99,2212
9.6514e-08,148403,7286.18,195.41,7220.01,2212
1.33823e-08,144100,7289.97,201.074,7236.13,2212
4.7432e-08,142810,7291.65,202.397,7238.21,2212
4.0362e-08,139311,7298.08,203.353,7241.6,2212
5.83044e-08,138269,7299.01,205.26,7240.88,1.00006e+09
7.78434e-08,137864,7299.83,205.505,7241.75,2212
5.89203e-08,134193,7300.62,214.95,7254.15,2212
4.97287e-08,127578,7314.85,231.194,7274.42,2212
4.66639e-08,127266,7315.04,231.213,7274.64,2212
1.09464e-08,42040.2,7283.98,4.94319,7201.73,2212
6.49217e-08,42031.4,7283.98,4.92138,7201.72,2212
4.04851e-08,40479.3,7283.49,8.97866,7196.83,2212
3.91327e-08,37261.8,7284.17,19.5984,7197.55,1.00006e+09
1.15075e-08,18055.9,7307.16,-27.0282,7244.67,2212
2.35747e-07,9468.28,7318.81,-43.4177,7237.73,2212
3.23142e-08,9144.67,7318.49,-43.7146,7237.95,2212
1.32439e-08,7923.99,7317.59,-44.6274,7239.2,1.00006e+09
2.82167e-07,7071.88,7317.95,-44.2903,7238.2,2212
9.39684e-06,6890.57,7318.56,-43.2847,7238.12,2212
2.86904e-06,6539.9,7312.15,-31.6257,7245.07,1.00006e+09
0.000117338,4740.9,7273.65,-90.4648,7192.71,2212
6.18581e-06,4740.37,7273.71,-90.5268,7192.7,1.00006e+09
0.000417539,4734.4,7274.42,-90.674,7192.07,2212
0.00500192,4725.8,7275.83,-88.4731,7191.08,2212
0.00683503,4719.24,7271.5,-83.3655,7190.12,2212
0.00029101,661.347,7254.1,-438.518,7792.19,22
0.183155,661.366,7254.41,-438.678,7792.29,11
1.00169e-07,38415.8,7641.81,385.924,7771.13,2212
1.43532e-08,34740.8,7638.69,399.032,7771.91,2212
1.80414e-08,34137,7638.05,400.28,7771.09,2212
6.81145e-08,33353.2,7637.53,398.745,7770.49,1.00006e+09
3.52542e-08,24692.2,7632.67,386.404,7781.36,2212
2.75182e-08,24131.1,7632.5,386.58,7780.3,2212
2.33866e-08,23906.1,7632.46,386.527,7779.97,2212
4.8007e-08,23222.2,7632.31,386.026,7779.23,2212
9.27871e-09,22163.3,7631.99,383.895,7777.27,2212
5.4366e-08,18226.5,7625.98,386.202,7773.94,2212
1.68716e-08,15270.7,7625.88,387.314,7770.23,2212
7.53975e-08,14016.7,7625.65,387.769,7768.89,2212
3.39341e-08,12885.2,7622.68,389.957,7768.46,2212
9.74631e-09,12218.2,7621.79,388.152,7768.29,2212
2.34851e-07,10917.4,7621.46,385.544,7767.02,2212
2.24566e-07,10387.3,7619.81,384.966,7763.87,2212
7.7959e-08,10260.5,7619.31,385.671,7763.12,2212
4.80605e-07,10166.9,7618.65,386.211,7762.81,2212
2.24667e-08,6416.39,7589.05,425.167,7768.26,2212
5.15114e-07,6336.65,7588.64,426.101,7768.52,2212
1.96899e-07,6266.8,7587.68,426.708,7768.7,2212
3.38094e-07,6007.53,7583.59,427.881,7770.07,1.00008e+09
1.87552e-05,5955.71,7584.01,428.727,7770.33,2212
4.36934e-06,5683.21,7585.7,436.889,7755.39,1.00006e+09
9.07998e-06,5645.32,7583.39,435.703,7755.18,2212
0.000150273,4851.92,7537.95,398.963,7781.05,2212
5.9716e-05,4669.45,7535.71,374.41,7800.12,2212
0.000891898,3983.08,7506.64,346.109,7887.54,2212
0.000874933,3882.56,7542.76,375.475,7880.92,2212
0.00693804,3386.67,7747.15,447.2,7661.81,2212
0.000109842,3367.51,7739.14,459.914,7641.74,1.00006e+09
0.00471043,3363.06,7739.38,463.657,7637.23,2212
0.0112993,2687.87,7780.78,445.672,7705.81,2212
0.0330934,2683.43,7778.42,444.76,7715.55,2212
7.95078e-08,131948,7682.83,-110.842,7205.47,2212
1.64181e-08,128819,7684.13,-114.434,7211.52,2212
3.72422e-08,128477,7684.22,-114.941,7212.11,2212
5.21831e-08,111832,7680.97,-120.214,7265.6,2212
3.15524e-08,111445,7680.4,-120.414,7266.97,2212
3.98416e-08,64586.6,7501.6,-162.531,7281.02,2212
1.70812e-08,60768.2,7492.48,-168.318,7275.18,1.00006e+09
8.48576e-08,55916.6,7505.68,-159.598,7277.75,2212
9.68649e-07,55351.5,7507.58,-161.266,7277.34,2212
5.56472e-07,54962.4,7510.88,-159.368,7281.09,2212
3.19706e-06,8415.21,7541.25,256.443,7962.59,2212
6.51482e-06,7432.9,7525.28,255.683,7987.26,2212
2.85429e-06,6632.7,7504.06,228.055,7999.3,2212
2.13602e-05,6296.1,7496.62,212.397,7998.36,2212
0.00116373,6178.07,7487.83,209.431,8001.16,2212
0.0127921,6176.91,7487.97,209.021,8001.5,2212
0.00230382,6170.94,7493.28,202.58,7996.43,1.00006e+09
6.91127e-06,79683.7,7780.7,-167.396,8082.44,2212
1.4917e-05,56737.6,7622.6,-200.963,8061.68,2212
9.94352e-06,56735.4,7622.61,-200.885,8061.55,1.00006e+09
0.00100629,9460.97,5823.67,63.6497,7147.48,2212
4.46775e-06,9403.2,5817.13,98.2148,7156.44,2212
0.00516939,9394.5,5816.35,103.432,7157.89,2212
1.756e-05,61.3153,6163.11,269.417,7328.94,22
0.134668,61.3548,6162.82,269.424,7328.92,11
0.00029101,58.0462,7255.13,339.752,7425.46,22
0.163775,58.0725,7254.87,339.619,7425.38,11
0.00029101,57.7646,7630.34,400.257,7445.66,22
0.112176,57.7771,7630.51,400.299,7445.44,11
0.0225095,1962.36,5869.87,149.796,8091.25,2212
0.0277539,1960.74,5872.29,153.954,8091.2,2212
0.0421934,1335.44,5892.49,-55.8971,8102.42,2212
0.235127,1334.79,5894.17,-57.4288,8099.11,2212
0.0636878,1333.13,5908.54,-59.3199,8094.89,1.00006e+09
0.00164358,3407.12,6185.09,319.751,7962.65,2212
0.000187263,3395.74,6182.11,320.283,7953.2,2212
0.00760939,3048.87,6075.99,400.033,7673.4,2212
1.58917e-08,83275.7,6177.22,189.126,7294.42,2212
9.14147e-09,78764.2,6177.77,194.453,7282.5,2212
6.92534e-08,55605.8,6181.06,199.512,7252.68,1.00006e+09
4.73649e-08,52114.1,6183.18,201.645,7252.15,1.00006e+09
5.49204e-09,47906.7,6187.37,203.823,7252.43,2212
4.13485e-09,47638.8,6187.53,203.777,7252.44,2212
7.74625e-08,46822.6,6187.77,203.428,7252.48,2212
1.69914e-08,46140.4,6188.19,203.008,7252.42,1.00006e+09
7.2483e-08,44881,6188.58,203.131,7252.57,2212
2.66383e-08,43745.8,6187.61,203.99,7248.56,2212
5.27684e-08,40426.7,6185.77,200.47,7236.25,2212
4.17959e-08,40295.1,6186,200.082,7235.98,2212
5.26095e-08,35245.4,6190.36,182.345,7223.73,2212
4.30859e-08,26303.2,6180.8,196.494,7222.45,2212
5.57743e-08,21157.8,6172.12,192.217,7219.83,2212
2.1724e-07,19960.8,6168.43,191.717,7221.6,2212
3.68863e-08,19657,6167.96,191.994,7223.51,2212
6.69098e-08,19619.8,6167.84,192.058,7223.69,2212
3.25044e-08,16594.3,6174.94,203.168,7237.89,2212
5.21513e-07,16082,6176.44,203.285,7239.55,2212
2.90949e-06,7586.48,6102.64,162.427,7263.92,2212
4.96574e-06,5649.09,6064.57,167.624,7232.45,2212
8.1693e-07,5051.44,6043.05,157.333,7231.3,2212
5.39015e-06,5015.78,6041.74,156.839,7230.79,2212
8.60079e-05,3155.54,5969.81,93.0545,7250.32,2212
0.000111314,3148.31,5968.93,93.4384,7250.02,2212
0.00101867,3118.92,5964.14,95.3347,7252.92,2212
3.3087e-05,1599.59,5884.74,370.711,7816.03,2212
0.00252399,1590.58,5880.89,372.339,7818.22,2212
0.000463047,1589.65,5880.79,372.441,7819.02,2212
0.00899275,1582.26,5880.27,371.073,7825.66,2212
0.0520992,1578.32,5876.29,366.893,7828.22,2212
0.00796322,1577.19,5874.28,364.527,7825.68,2212
1.80363e-07,13393.3,6080.64,-175.426,8064.64,1.00006e+09
1.2384e-07,12117.8,6073.43,-178.917,8062.82,1.00006e+09
2.37776e-07,12050.5,6073.35,-178.532,8063.15,2212
3.16247e-08,11310.1,6077.55,-172.826,8065.35,2212
9.57991e-07,10267.9,6083.46,-164.558,8067.79,2212
4.21764e-06,9345.6,6094.17,-162.137,8078,2212
1.16552e-05,9092.89,6098.75,-155.293,8078.5,2212
3.25497e-05,8752.04,6094.89,-139.193,8088.91,2212
1.11131e-07,8704.98,6097.91,-135.879,8089.85,2212
1.86376e-06,8655.52,6101.12,-132.386,8090.74,2212
2.84647e-05,8636.35,6102.26,-130.86,8090.79,2212
